公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,lat,lng,市鎮鄉村里,area1,area2,area3
22555003,統一超商股份有限公司,16091651,台南巿第１０４分公司,臺南市中西區協和里二十九鄰和善街五十四號,3,23.001261,120.1907527,台灣台南市中西區協和里,台南市,中西區,協和里
22555003,統一超商股份有限公司,16091667,高雄巿第１６３分公司,高雄市新興區新江里中山一路２７２號,3,22.635208,120.302531,台灣高雄市新興區新江里,高雄市,新興區,新江里
22555003,統一超商股份有限公司,16091673,高雄巿第１６４分公司,高雄市三民區鼎復里鼎山街６８４號,3,22.649445,120.315913,台灣高雄市三民區灣復里,高雄市,三民區,灣復里
22555003,統一超商股份有限公司,16091688,高雄市第三七四分公司,高雄市林園區東林村鳳林路一段１號,3,22.500865,120.397675,台灣高雄市林園區東林里,高雄市,林園區,東林里
22555003,統一超商股份有限公司,16091694,桃園縣第１０３分公司,桃園市平鎮區南勢里十四鄰中豐路南勢二段３７７號,1,24.9133019,121.2106977,台灣桃園市平鎮區南勢里,桃園市,平鎮區,南勢里
22555003,統一超商股份有限公司,16091701,台中縣第八十六分公司,臺中市沙鹿區臺灣大道7段812號,1,24.2385412,120.5680766,台灣台中市沙鹿區竹林里,台中市,沙鹿區,竹林里
22555003,統一超商股份有限公司,16091717,台南巿第１０３分公司,臺南市中西區大涼里中華西路二段三十六號,1,22.9883308,120.1873398,台灣台南市中西區大涼里,台南市,中西區,大涼里
22555003,統一超商股份有限公司,16091723,高雄巿第１６２分公司,高雄市三民區精華里九如二路４４６號,3,22.641601,120.29981,台灣高雄市三民區精華里,高雄市,三民區,精華里
22555003,統一超商股份有限公司,16092336,台北巿第３５４分公司,臺北市文山區景中街45號,1,24.9927198,121.5440414,台灣台北市文山區景華里,台北市,文山區,景華里
22555003,統一超商股份有限公司,16092342,台北縣第２７９分公司,新北市三峽區永館里二十一鄰文化路１２２號,1,24.9362961,121.3709943,台灣新北市三峽區永舘里,新北市,三峽區,永舘里
22555003,統一超商股份有限公司,16092357,苗栗縣第１３分公司,苗栗縣苗栗市中正路４０８號,3,24.5607429,120.8222284,台灣苗栗縣苗栗市中苗里,苗栗縣,苗栗市,中苗里
22555003,統一超商股份有限公司,16092363,台中巿第１２１分公司,臺中市北區賴厝里漢口路四段五十六號,3,24.166788,120.674885,台灣台中市北區賴厝里,台中市,北區,賴厝里
22555003,統一超商股份有限公司,16093567,台北縣第２８１分公司,新北市永和區福和路１９６號,3,25.0078359,121.5200461,台灣新北市永和區光明里,新北市,永和區,光明里
22555003,統一超商股份有限公司,16093573,新竹巿第３３分公司,新竹市北區光華里十鄰湳雅街四十六號,1,24.8188678,120.9718706,台灣新竹市北區光華里,新竹市,北區,光華里
22555003,統一超商股份有限公司,16093588,高雄巿第１６５分公司,高雄市楠梓區加昌里四十鄰樂群路１５３號,1,22.7183071,120.2970019,台灣高雄市楠梓區加昌里,高雄市,楠梓區,加昌里
22555003,統一超商股份有限公司,16093594,高雄巿第１６６分公司,高雄市三民區德智里自由一路１０５號,3,22.643752,120.308568,台灣高雄市三民區德智里,高雄市,三民區,德智里
22555003,統一超商股份有限公司,16093855,台北縣第２８４分公司,新北市土城區中華路一段１８７號,3,24.9854595,121.4435733,台灣新北市土城區日新里,新北市,土城區,日新里
22555003,統一超商股份有限公司,16093861,高雄巿第１６７分公司,高雄市鼓山區光化里鼓山二路三十三號,3,22.6312838,120.2804997,台灣高雄市鼓山區光化里,高雄市,鼓山區,光化里
22555003,統一超商股份有限公司,16094242,桃園縣第一０五分公司,桃園市八德區大同里二十一鄰福國北街八十二號,3,24.9607333,121.2949055,台灣桃園市八德區廣隆里,桃園市,八德區,廣隆里
22555003,統一超商股份有限公司,16094257,彰化縣第三十五分公司,彰化縣彰化市進德路二十七號,3,24.0834026,120.558378,台灣彰化縣彰化市復興里,彰化縣,彰化市,復興里
22555003,統一超商股份有限公司,16094263,台中縣第八十七分公司,臺中市豐原區三豐路2段186號,1,24.26742,120.7208917,台灣台中市豐原區東湳里,台中市,豐原區,東湳里
22555003,統一超商股份有限公司,16094279,台南縣第５５分公司,臺南市六甲區六甲村二十二鄰中正路５５２號,1,23.2307499,120.3516856,台灣台南市六甲區水林里,台南市,六甲區,水林里
22555003,統一超商股份有限公司,16094361,台北巿第３５５分公司,臺北市中山區長安東路二段１７６號,3,25.0482515,121.5405557,台灣台北市中山區朱崙里,台北市,中山區,朱崙里
22555003,統一超商股份有限公司,16094377,台北縣第２８２分公司,新北市汐止區中興路105號,1,25.0647455,121.6322706,台灣新北市汐止區中興里,新北市,汐止區,中興里
22555003,統一超商股份有限公司,16094382,台南巿第１０５分公司,臺南市中西區工業里民族路三段九十二號,3,22.998857,120.195917,台灣台南市中西區三合里,台南市,中西區,三合里
22555003,統一超商股份有限公司,16094398,台南縣第５６分公司,臺南市永康區大橋里中華路７６２號,3,23.0172839,120.2282853,台灣台南市永康區大橋里,台南市,永康區,大橋里
22555003,統一超商股份有限公司,16094475,台北縣第二八三分公司,臺北縣汐止鎮忠孝里樟樹一路１２１號,3,25.064458,121.64196,台灣新北市汐止區忠孝里,新北市,汐止區,忠孝里
22555003,統一超商股份有限公司,16094480,台中巿第１２２分公司,臺中市西屯區中工二路１９６號,3,24.1764909,120.6157172,台灣台中市西屯區福中里,台中市,西屯區,福中里
22555003,統一超商股份有限公司,16094496,台中縣第八十八分公司,臺中市烏日區中山路二段２８９號,1,24.1062137,120.6233477,台灣台中市烏日區烏日里,台中市,烏日區,烏日里
22555003,統一超商股份有限公司,16094502,台南巿第１０６分公司,臺南市東區前鋒路16號,1,22.9900343,120.2128125,台灣台南市東區東門里,台南市,東區,東門里
22555003,統一超商股份有限公司,16094518,台南巿第１０７分公司,臺南市東區府宅里大同路一段１７３號,3,22.9846326,120.2112266,台灣台南市中西區法華里,台南市,中西區,法華里
22555003,統一超商股份有限公司,16094778,新竹市第３４分公司,新竹市西大路６４２號,1,24.8078891,120.961239,台灣新竹市北區新民里,新竹市,北區,新民里
22555003,統一超商股份有限公司,16094783,新竹縣第１７分公司,新竹縣湖口鄉孝勢村９鄰忠孝路二十號,1,24.901166,121.046041,台灣新竹縣湖口鄉孝勢村,新竹縣,湖口鄉,孝勢村
22555003,統一超商股份有限公司,16094799,新竹縣第１６分公司,新竹縣湖口鄉鳳凰村漢陽路１號,3,24.8632625,121.0262164,台灣新竹縣湖口鄉勝利村,新竹縣,湖口鄉,勝利村
22555003,統一超商股份有限公司,16094952,台北縣第２８５分公司,新北市中和區中和路380號,1,25.0020802,121.5106826,台灣新北市中和區中安里,新北市,中和區,中安里
22555003,統一超商股份有限公司,16094968,台中巿第１２３分公司,臺中市北區崇德路一段九十九號,3,24.158857,120.684835,台灣台中市北區邱厝里,台中市,北區,邱厝里
22555003,統一超商股份有限公司,16094974,台中縣第８９分公司,臺中市太平區�L仔坑路三二八號,3,24.1431481,120.7328854,台灣台中市太平區勤益里,台中市,太平區,勤益里
22555003,統一超商股份有限公司,16094989,屏東縣第３０分公司,屏東縣東港鎮興東里中正路一段２０６號,1,22.4742999,120.4589126,台灣屏東縣東港鎮興東里,屏東縣,東港鎮,興東里
22555003,統一超商股份有限公司,16095100,高雄巿第１６８分公司,高雄市三民區灣興里民族一路２３９號,3,22.6508516,120.3148485,台灣高雄市三民區灣興里,高雄市,三民區,灣興里
22555003,統一超商股份有限公司,16095116,高雄市第三七五分公司,高雄市林園區鳳芸二路57號,1,22.48701,120.3974774,台灣高雄市林園區鳳芸里,高雄市,林園區,鳳芸里
22555003,統一超商股份有限公司,16095122,高雄市第三三七分公司,高雄市鳳山區忠義里中山西路396號,1,22.6293152,120.3401574,台灣高雄市鳳山區忠義里,高雄市,鳳山區,忠義里
22555003,統一超商股份有限公司,16095137,屏東縣第３１分公司,屏東縣枋山鄉楓港村十七鄰舊庄路二十一號,3,22.20357,120.688334,台灣屏東縣枋山鄉楓港村,屏東縣,枋山鄉,楓港村
22555003,統一超商股份有限公司,16095447,台中巿第一二四分公司,臺中市北屯區昌平路二段四十五之８號,1,24.1915361,120.683287,台灣台中市北屯區仁和里,台中市,北屯區,仁和里
22555003,統一超商股份有限公司,16095452,台南縣第５７分公司,臺南市永康區甲頂里中正南路１８６號,3,23.023576,120.218618,台灣台南市永康區尚頂里,台南市,永康區,尚頂里
22555003,統一超商股份有限公司,16095468,新竹巿第３５分公司,新竹市西門里３鄰中山路１００號,1,24.8045972,120.9653234,台灣新竹市北區西門里,新竹市,北區,西門里
22555003,統一超商股份有限公司,16095474,雲林縣第２２分公司,雲林縣麥寮鄉麥津村中山路１９６號,1,23.7486018,120.2562718,台灣雲林縣麥寮鄉麥津村,雲林縣,麥寮鄉,麥津村
22555003,統一超商股份有限公司,16096620,台北縣第２８８分公司,新北市新莊區福營里６鄰中正路５８７號,3,25.032406,121.43432,台灣新北市新莊區福營里,新北市,新莊區,福營里
22555003,統一超商股份有限公司,16096635,台中縣第九十分公司,臺中市太平區精美路１號,1,24.1198975,120.7215024,台灣台中市太平區平安里,台中市,太平區,平安里
22555003,統一超商股份有限公司,16096641,高雄縣第６３分公司,高雄市岡山區介壽路十九號,3,22.7847076,120.2925692,台灣高雄市岡山區信義里,高雄市,岡山區,信義里
22555003,統一超商股份有限公司,16096733,台北縣第２８９分公司,新北市泰山區泰林路二段５１５號,1,25.0637475,121.4241534,台灣新北市泰山區山腳里,新北市,泰山區,山腳里
22555003,統一超商股份有限公司,16096749,新北市第二九○分公司,新北市三重區重新路5段609巷12號,3,25.0464749,121.4684349,台灣新北市三重區中興里,新北市,三重區,中興里
22555003,統一超商股份有限公司,16096754,彰化縣第３６分公司,彰化縣田中鎮員集路二段４４８號,3,23.860366,120.585136,台灣彰化縣田中鎮東路里,彰化縣,田中鎮,東路里
22555003,統一超商股份有限公司,16096760,高雄市第三八０分公司,高雄市鳥松區球場路30之5號,3,22.6553528,120.335887,台灣高雄市鳥松區大華里,高雄市,鳥松區,大華里
22555003,統一超商股份有限公司,16096776,台北縣第２８６分公司,新北市新莊區民安里十三鄰民安西路五十八號,3,25.0195057,121.4271032,台灣新北市新莊區民安里,新北市,新莊區,民安里
22555003,統一超商股份有限公司,16096781,台北縣第二八七分公司,新北市新莊區西盛街325號,1,25.0146667,121.4280958,台灣新北市新莊區光榮里,新北市,新莊區,光榮里
22555003,統一超商股份有限公司,16097796,台北巿第３５６分公司,臺北市士林區士東路48號,1,25.1119193,121.5278481,台灣台北市士林區蘭雅里,台北市,士林區,蘭雅里
22555003,統一超商股份有限公司,16097965,台北巿第３５７分公司,臺北市松山區八德路四段６５８號,3,25.0498982,121.5756844,台灣台北市松山區慈祐里,台北市,松山區,慈祐里
22555003,統一超商股份有限公司,16097971,台北巿第３５８分公司,臺北市大安區大安路二段102號,1,25.0308364,121.5458506,台灣台北市大安區龍雲里,台北市,大安區,龍雲里
22555003,統一超商股份有限公司,16097986,台北巿第３５９分公司,臺北市士林區德行東路262號,1,25.1097429,121.5347471,台灣台北市士林區芝山里,台北市,士林區,芝山里
22555003,統一超商股份有限公司,16097992,新竹巿第３６分公司,新竹市光鎮里十二鄰南大路７５４號,3,24.7901388,120.9652714,台灣新竹市東區光鎮里,新竹市,東區,光鎮里
22555003,統一超商股份有限公司,16098182,基隆市第２１分公司,基隆市中正區祥豐街339號,1,25.1446738,121.7677381,台灣基隆市中正區建國里,基隆市,中正區,建國里
22555003,統一超商股份有限公司,16098198,新竹縣第１８分公司,新竹縣竹北市新社里中正西路１３４號,1,24.8405732,121.0015445,台灣新竹縣竹北市新社里,新竹縣,竹北市,新社里
