縣市,鄉鎮市區,村里,納稅單位,綜合所得總額,平均數
高雄市,楠梓區,福昌里,588,479972,816
高雄市,楠梓區,泰昌里,386,299971,777
高雄市,楠梓區,興昌里,1424,1257202,883
高雄市,楠梓區,建昌里,831,685492,825
高雄市,楠梓區,中和里,749,633425,846
高雄市,楠梓區,中興里,516,460735,893
高雄市,楠梓區,藍田里,2364,2411291,1020
高雄市,楠梓區,宏毅里,768,719794,937
高雄市,楠梓區,宏南里,446,573517,1286
高雄市,楠梓區,宏榮里,894,946513,1059
高雄市,楠梓區,和昌里,615,486627,791
高雄市,楠梓區,隆昌里,1056,864847,819
高雄市,楠梓區,惠楠里,839,653156,778
高雄市,楠梓區,瑞屏里,1229,1006592,819
高雄市,楠梓區,大昌里,568,399434,703
高雄市,楠梓區,裕昌里,1450,1321796,912
高雄市,楠梓區,加昌里,2889,2323983,804
高雄市,楠梓區,仁昌里,1691,1297841,767
高雄市,楠梓區,惠豐里,1602,1258795,786
高雄市,楠梓區,翠屏里,5187,4088724,788
高雄市,楠梓區,久昌里,899,639605,711
高雄市,楠梓區,盛昌里,1901,1633941,860
高雄市,楠梓區,宏昌里,1047,893341,853
高雄市,楠梓區,秀昌里,681,594632,873
高雄市,楠梓區,慶昌里,1111,1007187,907
高雄市,楠梓區,國昌里,1083,851986,787
高雄市,楠梓區,其他,1,3686,3686
高雄市,楠梓區,合計,50297,42628504,848
高雄市,三民區,鼎金里,1193,933353,782
高雄市,三民區,鼎西里,2272,1810567,797
高雄市,三民區,本館里,2767,2346938,848
高雄市,三民區,寶獅里,1119,944745,844
高雄市,三民區,灣子里,1281,1163583,908
高雄市,三民區,安東里,1044,1317014,1262
高雄市,三民區,安生里,480,352042,733
高雄市,三民區,港東里,412,363470,882
高雄市,三民區,港西里,202,167252,828
高雄市,三民區,港北里,0,0,0
高雄市,三民區,博愛里,394,299532,760
高雄市,三民區,建東里,328,239327,730
高雄市,三民區,鳳南里,238,174982,735
高雄市,三民區,鳳北里,397,311093,784
高雄市,三民區,德東里,247,205274,831
高雄市,三民區,德西里,263,257254,978
高雄市,三民區,德北里,551,499675,907
高雄市,三民區,川東里,341,264474,776
高雄市,三民區,千歲里,354,300487,849
高雄市,三民區,千北里,313,242261,774
高雄市,三民區,興德里,549,508352,926
高雄市,三民區,正興里,3996,3877237,970
高雄市,三民區,十全里,524,501059,956
高雄市,三民區,豐裕里,705,506338,718
高雄市,三民區,力行里,309,216258,700
高雄市,三民區,立誠里,196,169609,865
高雄市,三民區,立德里,373,272628,731
高雄市,三民區,達德里,496,503675,1015
高雄市,三民區,灣華里,814,644629,792
高雄市,三民區,灣中里,1659,1376299,830
高雄市,三民區,灣復里,1038,762754,735
高雄市,三民區,灣興里,605,619437,1024
高雄市,三民區,寶珠里,1655,1391872,841
高雄市,三民區,民享里,721,602772,836
高雄市,三民區,安宜里,960,843034,878
高雄市,三民區,同德里,927,848708,916
高雄市,三民區,精華里,483,461142,955
高雄市,三民區,長明里,318,260736,820
高雄市,三民區,裕民里,389,375414,965
高雄市,三民區,寶龍里,1252,1233290,985
高雄市,三民區,港新里,551,513382,932
高雄市,三民區,博惠里,1340,1132876,845
高雄市,三民區,立業里,250,177343,709
高雄市,三民區,十美里,592,502131,848
高雄市,三民區,德行里,353,326989,926
高雄市,三民區,安邦里,1195,1037912,869
高雄市,三民區,千秋里,507,309729,611
高雄市,三民區,灣勝里,551,376653,684
高雄市,三民區,灣利里,953,693026,727
高雄市,三民區,達明里,513,485940,947
高雄市,三民區,達勇里,341,332460,975
高雄市,三民區,達仁里,505,468132,927
高雄市,三民區,灣愛里,774,550864,712
高雄市,三民區,安和里,800,982755,1228
高雄市,三民區,德智里,738,667826,905
高雄市,三民區,寶興里,2186,1912482,875
高雄市,三民區,安康里,596,370345,621
高雄市,三民區,安寧里,363,223757,616
高雄市,三民區,鼎盛里,2385,1934897,811
高雄市,三民區,鼎泰里,7278,8063767,1108
高雄市,三民區,本武里,496,437523,882
高雄市,三民區,本文里,621,515919,831
高雄市,三民區,寶盛里,1728,1607525,930
高雄市,三民區,寶華里,1067,1011141,948
高雄市,三民區,寶民里,1051,983665,936
高雄市,三民區,寶中里,917,739949,807
高雄市,三民區,寶玉里,2691,2271848,844
高雄市,三民區,灣成里,606,487469,804
高雄市,三民區,安吉里,1491,1315783,882
高雄市,三民區,安泰里,1269,1109554,874
高雄市,三民區,德仁里,653,590860,905
高雄市,三民區,寶國里,2540,2336706,920
高雄市,三民區,正順里,1281,1194104,932
高雄市,三民區,安發里,1563,1428718,914
高雄市,三民區,鼎中里,1170,982977,840
高雄市,三民區,寶業里,1829,1890535,1034
高雄市,三民區,寶慶里,880,726659,826
高雄市,三民區,寶德里,1656,1332225,804
高雄市,三民區,寶泰里,1280,1113561,870
高雄市,三民區,寶安里,2310,2147985,930
高雄市,三民區,本元里,1727,1563402,905
高雄市,三民區,本安里,1599,1625036,1016
高雄市,三民區,本上里,1699,1855422,1092
高雄市,三民區,本揚里,2593,2667525,1029
高雄市,三民區,鼎力里,1205,1015160,842
高雄市,三民區,鼎強里,1189,955001,803
高雄市,三民區,本和里,2461,2266232,921
高雄市,三民區,其他,7,1254,179
高雄市,三民區,合計,94515,85405567,904
高雄市,新興區,大明里,317,257874,813
高雄市,新興區,明莊里,179,161013,900
高雄市,新興區,仁聲里,315,266964,848
高雄市,新興區,漢民里,238,225507,948
高雄市,新興區,華聲里,349,362254,1038
高雄市,新興區,玉衡里,251,205759,820
高雄市,新興區,榮治里,233,450855,1935
高雄市,新興區,浩然里,669,644903,964
高雄市,新興區,振成里,425,503903,1186
高雄市,新興區,德生里,1176,1469992,1250
高雄市,新興區,成功里,425,513843,1209
高雄市,新興區,愛平里,329,307258,934
高雄市,新興區,新江里,402,341272,849
高雄市,新興區,黎明里,260,247600,952
高雄市,新興區,秋山里,256,189598,741
高雄市,新興區,長驛里,277,209791,757
高雄市,新興區,建興里,301,230457,766
高雄市,新興區,德望里,707,713684,1009
高雄市,新興區,中東里,802,793897,990
高雄市,新興區,東坡里,347,296291,854
高雄市,新興區,蕉園里,259,260803,1007
高雄市,新興區,德政里,222,198952,896
高雄市,新興區,南港里,647,535146,827
高雄市,新興區,開平里,1289,1745107,1354
高雄市,新興區,光耀里,742,676349,912
高雄市,新興區,永寧里,516,539639,1046
高雄市,新興區,順昌里,614,603136,982
高雄市,新興區,正氣里,481,481933,1002
高雄市,新興區,建華里,247,297785,1206
高雄市,新興區,振華里,389,508197,1306
高雄市,新興區,文昌里,1024,1301824,1271
高雄市,新興區,興昌里,593,596524,1006
高雄市,新興區,其他,1,123,123
高雄市,新興區,合計,15282,16138234,1056
高雄市,前金區,青山里,604,689901,1142
高雄市,前金區,長興里,336,290835,866
高雄市,前金區,民生里,271,275571,1017
高雄市,前金區,東金里,341,494594,1450
高雄市,前金區,林投里,214,263242,1230
高雄市,前金區,後金里,232,249265,1074
高雄市,前金區,文東里,427,790309,1851
高雄市,前金區,長生里,590,684715,1161
高雄市,前金區,博孝里,331,330854,1000
高雄市,前金區,復元里,359,411358,1146
高雄市,前金區,社東里,603,768332,1274
高雄市,前金區,社西里,400,460116,1150
高雄市,前金區,國民里,329,494025,1502
高雄市,前金區,新生里,1334,1427478,1070
高雄市,前金區,北金里,257,206131,802
高雄市,前金區,榮復里,372,289262,778
高雄市,前金區,文西里,332,276871,834
高雄市,前金區,草江里,367,341407,930
高雄市,前金區,長城里,390,355646,912
高雄市,前金區,三川里,173,131299,759
高雄市,前金區,其他,11,3362,306
高雄市,前金區,合計,8273,9234575,1116
高雄市,苓雅區,博仁里,253,347774,1375
高雄市,苓雅區,苓洲里,491,562459,1146
高雄市,苓雅區,苓昇里,325,240491,740
高雄市,苓雅區,苓雅里,479,420326,878
高雄市,苓雅區,苓中里,506,370124,731
高雄市,苓雅區,苓東里,462,406526,880
高雄市,苓雅區,城東里,692,695768,1005
高雄市,苓雅區,城北里,520,453782,873
高雄市,苓雅區,城西里,152,106004,697
高雄市,苓雅區,意誠里,1091,845327,775
高雄市,苓雅區,鼓中里,298,267889,899
高雄市,苓雅區,田西里,400,373103,933
高雄市,苓雅區,日中里,738,717633,972
高雄市,苓雅區,美田里,366,300680,822
高雄市,苓雅區,林西里,527,441612,838
高雄市,苓雅區,林南里,1083,1316155,1215
高雄市,苓雅區,林德里,623,717345,1151
高雄市,苓雅區,福海里,331,257704,779
高雄市,苓雅區,福南里,506,397742,786
高雄市,苓雅區,福西里,457,305646,669
高雄市,苓雅區,福東里,802,599726,748
高雄市,苓雅區,五福里,1145,908055,793
高雄市,苓雅區,仁政里,486,500819,1030
高雄市,苓雅區,凱旋里,696,868497,1248
高雄市,苓雅區,人和里,580,509375,878
高雄市,苓雅區,和煦里,675,630352,934
高雄市,苓雅區,普照里,1149,1509939,1314
高雄市,苓雅區,晴朗里,418,522994,1251
高雄市,苓雅區,廣澤里,578,546252,945
高雄市,苓雅區,奏捷里,505,426674,845
高雄市,苓雅區,永康里,735,677750,922
高雄市,苓雅區,林圍里,917,1360256,1483
高雄市,苓雅區,林興里,367,275812,752
高雄市,苓雅區,林靖里,555,504285,909
高雄市,苓雅區,同慶里,808,1070821,1325
高雄市,苓雅區,福隆里,785,616006,785
高雄市,苓雅區,福康里,519,396571,764
高雄市,苓雅區,福人里,584,438365,751
高雄市,苓雅區,福地里,767,541133,706
高雄市,苓雅區,福居里,726,510475,703
高雄市,苓雅區,五權里,718,642196,894
高雄市,苓雅區,正義里,874,1043480,1194
高雄市,苓雅區,福壽里,452,377653,836
高雄市,苓雅區,林中里,1001,863223,862
高雄市,苓雅區,華堂里,985,820859,833
高雄市,苓雅區,朝陽里,499,441851,885
高雄市,苓雅區,林華里,894,723321,809
高雄市,苓雅區,林榮里,1385,1153489,833
高雄市,苓雅區,正心里,1260,1115820,886
高雄市,苓雅區,福祥里,366,263569,720
高雄市,苓雅區,安祥里,875,1090358,1246
高雄市,苓雅區,中正里,1085,1350910,1245
高雄市,苓雅區,普天里,1197,1230397,1028
高雄市,苓雅區,林富里,719,1151798,1602
高雄市,苓雅區,民主里,1293,1167553,903
高雄市,苓雅區,正仁里,838,670209,800
高雄市,苓雅區,林貴里,664,680556,1025
高雄市,苓雅區,正大里,1715,1521801,887
高雄市,苓雅區,光華里,162,139472,861
高雄市,苓雅區,正道里,1370,1082412,790
高雄市,苓雅區,衛武里,578,416049,720
高雄市,苓雅區,英明里,614,498217,811
高雄市,苓雅區,林泉里,719,925850,1288
高雄市,苓雅區,尚義里,542,674361,1244
高雄市,苓雅區,林安里,494,478055,968
高雄市,苓雅區,正文里,730,670927,919
高雄市,苓雅區,正言里,983,853259,868
高雄市,苓雅區,文昌里,1187,900963,759
高雄市,苓雅區,建軍里,582,426690,733
高雄市,苓雅區,其他,47,20400,434
高雄市,苓雅區,合計,48925,46353943,947
高雄市,前鎮區,鎮北里,298,218077,732
高雄市,前鎮區,草衙里,2493,1667502,669
高雄市,前鎮區,前鎮里,315,228577,726
高雄市,前鎮區,興邦里,1013,948726,937
高雄市,前鎮區,興化里,150,105272,702
高雄市,前鎮區,鎮中里,190,117333,618
高雄市,前鎮區,振興里,823,858461,1043
高雄市,前鎮區,西甲里,692,715889,1035
高雄市,前鎮區,竹內里,823,662131,805
高雄市,前鎮區,西山里,1194,1070105,896
高雄市,前鎮區,良和里,1062,1086439,1023
高雄市,前鎮區,建隆里,439,735681,1676
高雄市,前鎮區,興中里,910,793770,872
高雄市,前鎮區,忠誠里,697,523734,751
高雄市,前鎮區,忠純里,1497,1087953,727
高雄市,前鎮區,瑞竹里,534,467893,876
高雄市,前鎮區,復國里,824,740579,899
高雄市,前鎮區,鎮東里,440,323818,736
高雄市,前鎮區,忠孝里,953,990028,1039
高雄市,前鎮區,仁愛里,317,230649,728
高雄市,前鎮區,興仁里,134,78733,588
高雄市,前鎮區,信義里,330,232954,706
高雄市,前鎮區,平等里,570,489364,859
高雄市,前鎮區,明道里,216,165864,768
高雄市,前鎮區,明禮里,348,241863,695
高雄市,前鎮區,瑞豐里,783,703901,899
高雄市,前鎮區,鎮陽里,249,177000,711
高雄市,前鎮區,盛興里,881,757549,860
高雄市,前鎮區,鎮榮里,540,359864,666
高雄市,前鎮區,瑞南里,1313,1061035,808
高雄市,前鎮區,瑞崗里,734,544940,742
高雄市,前鎮區,瑞東里,691,520419,753
高雄市,前鎮區,瑞北里,888,658229,741
高雄市,前鎮區,瑞西里,758,550220,726
高雄市,前鎮區,瑞興里,745,580262,779
高雄市,前鎮區,瑞和里,539,425665,790
高雄市,前鎮區,瑞隆里,1002,771382,770
高雄市,前鎮區,信德里,513,334187,651
高雄市,前鎮區,鎮昌里,528,362814,687
高雄市,前鎮區,明正里,1644,1332720,811
高雄市,前鎮區,竹西里,1394,1234097,885
高雄市,前鎮區,平昌里,132,84986,644
高雄市,前鎮區,明孝里,656,476117,726
高雄市,前鎮區,瑞祥里,1467,1261755,860
高雄市,前鎮區,瑞平里,1123,919461,819
高雄市,前鎮區,德昌里,531,321406,605
高雄市,前鎮區,明義里,673,480142,713
高雄市,前鎮區,鎮海里,1277,1071856,839
高雄市,前鎮區,竹東里,690,501927,727
高雄市,前鎮區,竹南里,2446,2658905,1087
高雄市,前鎮區,竹北里,738,681454,923
高雄市,前鎮區,瑞誠里,777,575058,740
高雄市,前鎮區,瑞華里,1436,1252122,872
高雄市,前鎮區,瑞昌里,964,759137,787
高雄市,前鎮區,瑞文里,747,553952,742
高雄市,前鎮區,竹中里,1171,988943,845
高雄市,前鎮區,民權里,1511,1593845,1055
高雄市,前鎮區,盛豐里,932,792464,850
高雄市,前鎮區,興東里,1842,1711935,929
高雄市,前鎮區,其他,5,2954,591
高雄市,前鎮區,合計,49582,41844098,844
高雄市,旗津區,旗下里,286,189745,663
高雄市,旗津區,永安里,240,141884,591
高雄市,旗津區,振興里,394,266364,676
高雄市,旗津區,慈愛里,445,276387,621
高雄市,旗津區,復興里,618,382431,619
高雄市,旗津區,實踐里,282,167127,593
高雄市,旗津區,上竹里,593,417078,703
高雄市,旗津區,南汕里,429,298757,696
高雄市,旗津區,中洲里,366,250517,684
高雄市,旗津區,安順里,165,100562,609
高雄市,旗津區,中興里,639,444311,695
高雄市,旗津區,北汕里,502,300432,598
高雄市,旗津區,中華里,343,202159,589
高雄市,旗津區,其他,0,0,0
高雄市,旗津區,合計,5302,3437755,648
高雄市,小港區,小港里,691,571327,827
高雄市,小港區,港墘里,581,491728,846
高雄市,小港區,鳳宮里,792,600526,758
高雄市,小港區,店鎮里,1894,1568673,828
高雄市,小港區,山東里,970,778712,803
高雄市,小港區,孔宅里,1310,936445,715
高雄市,小港區,高松里,1169,874356,748
高雄市,小港區,大坪里,775,613795,792
高雄市,小港區,坪頂里,1737,1348674,776
高雄市,小港區,鳳森里,664,543160,818
高雄市,小港區,鳳林里,913,735667,806
高雄市,小港區,鳳興里,773,616927,798
高雄市,小港區,鳳源里,1056,838193,794
高雄市,小港區,鳳鳴里,872,666074,764
高雄市,小港區,青島里,654,468251,716
高雄市,小港區,濟南里,1370,1151105,840
高雄市,小港區,港口里,1254,1224992,977
高雄市,小港區,港興里,719,583605,812
高雄市,小港區,二苓里,1197,978386,817
高雄市,小港區,大苓里,829,651618,786
高雄市,小港區,中厝里,1018,706048,694
高雄市,小港區,山明里,3427,2677179,781
高雄市,小港區,廈莊里,1110,864306,779
高雄市,小港區,桂林里,2311,1757773,761
高雄市,小港區,龍鳳里,935,774088,828
高雄市,小港區,港南里,648,550752,850
高雄市,小港區,港明里,953,691107,725
高雄市,小港區,港后里,799,623402,780
高雄市,小港區,港正里,921,752216,817
高雄市,小港區,合作里,714,523985,734
高雄市,小港區,松山里,1117,941426,843
高雄市,小港區,松金里,825,622304,754
高雄市,小港區,泰山里,1113,984968,885
高雄市,小港區,三苓里,873,720061,825
高雄市,小港區,正苓里,1294,1002636,775
高雄市,小港區,順苓里,1446,1139255,788
高雄市,小港區,宏亮里,1008,836658,830
高雄市,小港區,六苓里,912,855156,938
高雄市,小港區,其他,4,1705,426
高雄市,小港區,合計,41648,33267239,799
高雄市,鳳山區,成功里,195,155111,795
高雄市,鳳山區,和德里,651,600873,923
高雄市,鳳山區,和興里,1480,1238408,837
高雄市,鳳山區,南興里,253,218740,865
高雄市,鳳山區,鎮南里,1435,1202372,838
高雄市,鳳山區,興仁里,1026,781057,761
高雄市,鳳山區,鳳崗里,368,322111,875
高雄市,鳳山區,曹公里,636,576375,906
