code3	Month	PowerRate	PowerSum	PowerUser	PowerRate_AVG	PowerSum_AVG	PowerUser_AVG
A68000020B7	1|2|3|4|5|6	1077484.35|1601240.44|1816871.4|1465489.22|1508672.39|2090678.6	588702|666810|680559|571949|588460|675767	2641|3397|3005|1449|1388|1378	1593406.067	628707.8333	2209.666667
A68000020B1	1|2|3|4|5|6	493046.32|910479.99|970067.59|791373.3|816160.82|1410741.51	351765|394199|398307|347451|356322|466020	988|2423|1113|1923|1843|1824	898644.9217	385677.3333	1685.666667
A68000010D1	1|2|3|4|5|6	3538297.77|3495248.18|3985648.23|3621932.04|5836263.09|6276247.69	1352245|1233152|1330886|1203563|1758815|1817934	3007|2785|3076|2684|3226|2916	4458939.5	1449432.5	2949
A6800008005	1|2|3|4|5|6	1468482.93|1665662.27|1952664.29|2013935.25|2250723.57|2472219.04	684352|594063|668737|718552|778092|724426	1608|3025|3084|3285|3232|1324	1970614.558	694703.6667	2593
A6800002031	1|2|3|4|5|6	1330815.65|2008158.21|2245243.64|1671837.07|1788034.78|3001736.79	712476|775934|825517|662581|702614|895239	3017|2054|3434|1651|1595|2922	2007637.69	762393.5	2445.5
A6800002042	1|2|3|4|5|6	1610562.3|2136960.62|2397890.87|1785952.6|2312700.1|3239398.94	632709|670368|738909|581349|716534|837150	1336|1707|1519|1358|1309|1287	2247244.238	696169.8333	1419.333333
A68000020B9	1|2|3|4|5|6	1446366.09|1908699.76|2157491.45|1854548.48|2082726.42|2965502.92	697282|719632|762569|683038|751408|897541	1606|2032|3442|3093|2960|2925	2069222.52	751911.6667	2676.333333
A68000020C2	1|2|3|4|5|6	1433160.35|1803764.38|2060188.95|1532417.08|1668784.18|2417409.29	679952|693019|740987|587344|634005|724160	1404|1782|1600|2699|2771|2741	1819287.372	676577.8333	2166.166667
A6800004010	1|2|3|4|5|6	1210447.93|1411372.87|1575456.11|1666842.33|2155021.34|2906410.92	528964|528674|607198|648835|740685|934111	2978|1673|1839|3758|3428|1977	1820925.25	664744.5	2608.833333
A6800003002	1|2|3|4|5|6	1040765.72|869608.75|1047247.86|952914.97|1200014.98|1621174.17	470743|337369|412222|379619|431627|534482	1277|1870|2203|1091|1053|2193	1121954.408	427677	1614.5
A68000020C9	1|2|3|4|5|6	1441349.27|2031403.97|2239747.68|2010606.33|2121052.96|2826609.47	597182|696891|707070|642630|676325|772003	1424|1842|1619|1467|1401|1393	2111794.947	682016.8333	1524.333333
A68000020D0	1|2|3|4|5|6	848176.62|1325593.89|1506344.37|1242534.51|1220618.56|1737593.9	504675|585549|588753|503734|505324|584421	1324|1702|1506|1352|1296|1282	1313476.975	545409.3333	1410.333333
A68000010D2	1|2|3|4|5|6	2001644.3|1758761.8|2355349.99|1834132.81|2530734.46|3352562.74	799161|598051|765967|619146|837030|924447	1554|1442|1596|1386|1666|1512	2305531.017	757300.3333	1526
A6800002083	1|2|3|4|5|6	6358117.79|7573025.14|7801729.29|7302511.77|9813409.07|12616113.46	2062907|2283613|2361786|2223961|2665827|3166795	3010|3897|3448|3106|2980|2952	8577484.42	2460814.833	3232.166667
A6800002087	1|2|3|4|5|6	2421589.25|3426029.02|3222015.03|3237036.85|3976882.65|4802736.96	974531|1226851|1097013|1068913|1209157|1392651	2320|2960|2655|2359|2274|2266	3514381.627	1161519.333	2472.333333
A6800004002	1|2|3|4|5|6	1350172.02|1623316.39|1759500.13|1615591.75|1937239.71|2621293.77	597213|589455|665093|643804|704227|882742	2970|1635|3451|3751|1757|3751	1817852.295	680422.3333	2885.833333
A68000020B5	1|2|3|4|5|6	924955.16|1685859.58|1853268.53|1362054.27|1460533.31|2475872.88	551762|622511|653831|523503|552391|743955	3013|1890|1782|2885|1451|1540	1627090.622	607992.1667	2093.5
A6800004014	1|2|3|4|5|6	1213214.56|1357428.59|1383348.42|1396130.66|1802028.69|2255305.93	512320|509459|553726|571378|655330|781305	1361|2735|2995|3255|2969|1695	1567909.475	597253	2501.666667
A6800007042	1|2|3|4|5|6	1043878.07|1330688.05|1159590.34|1278010.56|1496892.64|1769968.95	457898|548002|483438|529928|567705|662020	2913|1929|3265|1889|2977|3393	1346504.768	541498.5	2727.666667
A68000010A8	1|2|3|4|5|6	1470669.04|1647811.8|2107405.15|1530322.92|2384801.16|3503543.82	640416|529615|670787|521892|757900|949562	1737|3092|1787|3026|3573|1709	2107425.648	678362	2487.333333
A6800002023	1|2|3|4|5|6	12678160.98|14363398.58|15169225.94|12940270.22|13748264.12|15755131.33	4069415|4555195|4679278|4159061|4386325|4549808	2048|2628|2316|2088|2026|2004	14109075.2	4399847	2185
A68000010B2	1|2|3|4|5|6	1430468.27|1630783.31|2094719.94|1635091.38|2378525.03|3580830.22	671918|557350|700998|579961|798581|992501	1839|3270|1875|1741|4019|3645	2125069.692	716884.8333	2731.5
A6800002084	1|2|3|4|5|6	8103715.52|11581194.99|9976745.13|11185269.99|12690850.07|15921111.47	2275847|3167347|2671473|3028371|3183519|3941669	2410|3067|2660|2503|2356|2281	11576481.2	3044704.333	2546.166667
A68000020B6	1|2|3|4|5|6	908465.13|1461713.34|1587252.06|1226013.52|1200015.97|1955537.7	546898|605722|604544|499193|495096|632954	2824|3634|3214|1506|2764|2734	1389832.953	564067.8333	2779.333333
A6800003009	1|2|3|4|5|6	1844659.33|1371700.74|2058488.54|1439573.94|1840394.19|2757248.72	735889|451100|660698|510459|610622|752765	2675|1118|1327|2274|1200|2400	1885344.243	620255.5	1832.333333
A6800002045	1|2|3|4|5|6	1192334.11|1897753.74|1878012.86|1407261.9|1656890.21|2485358.2	484845|580199|576078|463738|513502|667138	1024|1304|2157|1937|1867|1835	1752935.17	547583.3333	1687.333333
A6800002043	1|2|3|4|5|6	988397.12|1504437.27|1383211.76|1539095.34|1908656.3|2334726.61	471127|643254|508319|536245|611123|722071	2084|1415|1266|1144|1100|1077	1609754.067	582023.1667	1347.666667
A68000020C1	1|2|3|4|5|6	1596315.12|2364319.45|2575407.26|2123143.31|2220937.82|3227942.45	799776|873197|890056|759995|793128|958638	3791|4634|2270|1946|1894|3500	2351344.235	845798.3333	3005.833333
A6800004016	1|2|3|4|5|6	1698405.76|2004879.77|2416539.09|2414325.46|2843888.19|3906756.92	805716|769680|928391|943727|1033771|1299583	2670|2835|3084|3343|5945|6533	2547465.865	963478	4068.333333
A6800004023	1|2|3|4|5|6	1345822.45|1557655.5|1672666.63|1758311.03|2059676.71|2685801.09	519971|528628|592588|632604|676265|827258	2008|2124|1246|1333|2294|1335	1846655.568	629552.3333	1723.333333
A6800002046	1|2|3|4|5|6	1886450.98|2417225.94|2117443.81|1962080.78|2618321.8|2782073.2	689902|843472|747697|687898|833957|872071	1704|2190|1938|1740|1668|1650	2297266.085	779166.1667	1815
A6800002061	1|2|3|4|5|6	1951271.5|2795848.52|2706973.71|2173751.47|2438405.88|3372519.34	606463|732330|703877|578152|627463|802351	1738|1242|1111|1005|1692|954	2573128.403	675106	1290.333333
A6800004004	1|2|3|4|5|6	1325311.55|1537806.0|1618530.65|1572512.66|1927910.13|2584029.63	575778|571191|629691|631848|701818|862552	1633|3365|1898|2065|3653|2064	1761016.77	662146.3333	2446.333333
A6800002085	1|2|3|4|5|6	1465309.5|2031120.53|2337750.26|1624238.65|1909163.81|3092393.67	759336|765637|840587|646021|721982|940337	1815|2301|2053|1826|1760|1740	2076662.737	778983.3333	1915.833333
A6800002089	1|2|3|4|5|6	1420554.09|1926448.89|1736071.35|1504255.1|1958557.75|2333501.73	527135|634896|582981|509828|602582|677842	1123|1421|2367|1137|1100|2016	1813231.485	589210.6667	1527.333333
A6800003006	1|2|3|4|5|6	2444100.04|2037996.35|2715775.24|2010780.43|2493135.54|3760659.32	1034129|702425|937324|747687|857704|1084578	2199|1709|1996|1871|1879|2088	2577074.487	893974.5	1957
A6800003011	1|2|3|4|5|6	2495959.75|2172566.49|2842073.68|2174717.4|2659430.53|4211461.28	1148713|790182|1037290|853405|953911|1270443	2550|1962|2298|2172|2067|2298	2759368.188	1008990.667	2224.5
A6800003004	1|2|3|4|5|6	2171795.23|1744875.2|2481416.4|1912816.29|2565310.21|4019245.05	841873|543047|768916|621167|776443|1065008	2080|1617|1871|1782|1702|1884	2482576.397	769409	1822.666667
A6800002056	1|2|3|4|5|6	1556151.68|2262418.36|2291050.55|2379812.01|2632626.68|3383446.93	677324|889170|768117|785211|820826|985007	1642|2095|1847|1666|1597|1583	2417584.368	820942.5	1738.333333
A6800002047	1|2|3|4|5|6	1020168.65|1296101.83|1531396.32|1426595.64|1966037.61|2070977.94	492429|598681|545928|494874|640026|663695	1422|3394|3002|1446|1388|1367	1551879.665	572605.5	2003.166667
A6800002070	1|2|3|4|5|6	4585701.28|7102088.6|5692468.74|6601540.86|7578648.44|10037116.54	1410358|2040144|1671582|1927020|1997862|2584367	2791|3535|3117|2804|2737|2671	6932927.41	1938555.5	2942.5
A6800002075	1|2|3|4|5|6	3262019.64|4031661.36|4443866.54|3601612.95|4678870.4|6405413.9	1114169|1201191|1310258|1089767|1324936|1514058	1820|2352|2074|1852|1787|1759	4403907.465	1259063.167	1940.666667
A6800002090	1|2|3|4|5|6	854855.78|1365002.88|1414551.18|1058907.86|1116582.81|1959524.28	443806|488326|499873|405556|422784|571312	2258|2904|2570|2304|1169|1154	1294904.132	471942.8333	2059.833333
A6800002088	1|2|3|4|5|6	2578184.19|3809168.89|3128530.4|2983158.95|3653885.26|4586859.1	853589|1133063|961074|928637|1041949|1259978	1906|2452|2166|1947|1884|1859	3456631.132	1029715	2035.666667
A68000020B8	1|2|3|4|5|6	1168366.27|1860855.66|2024026.51|1471481.53|1519567.6|2547358.63	570456|656562|683631|542541|558096|730584	1416|1821|1611|1446|1386|1371	1765276.033	623645	1508.5
A68000020B6	1|2|3|4|5|6	908465.13|1461713.34|1587252.06|1226013.52|1200015.97|1955537.7	546898|605722|604544|499193|495096|632954	2824|3634|3214|1506|2764|2734	1389832.953	564067.8333	2779.333333
A6800003001							
A6800004021	1|2|3|4|5|6	2186073.85|2144476.02|3025956.77|2773820.09|3310418.95|4689475.58	880788|728335|987510|967768|1093263|1309040	1705|1806|1977|2146|1960|2272	3021703.543	994450.6667	1977.666667
A6800003005	1|2|3|4|5|6	679765.17|596406.41|712614.17|679519.85|939373.17|1248149.8	397661|286276|351422|329216|398767|495765	2664|1043|2400|2268|2158|2400	809304.7617	376517.8333	2155.5
A6800002072	1|2|3|4|5|6	3089496.72|4238503.94|3785900.87|3502592.44|4621440.52|5800410.61	1084066|1352735|1226412|1132159|1341796|1568010	2330|2953|2616|2373|2375|2318	4173057.517	1284196.333	2494.166667
A6800002076	1|2|3|4|5|6	2188863.32|2845380.44|3002279.37|2243310.51|3057561.73|3815870.37	834170|911155|947741|745572|944029|1053865	2003|2567|2271|2047|1964|1931	2858877.623	906088.6667	2130.5
A6800002073	1|2|3|4|5|6	2547352.42|3189063.35|3481733.35|2777033.08|3611461.61|5157997.6	955874|1024826|1096170|914551|1096135|1308575	1815|2334|2063|1855|1776|1772	3460773.568	1066021.833	1935.833333
A6800002091	1|2|3|4|5|6	2217899.12|2944176.35|2688410.05|2309894.13|3062910.97|3647987.45	823768|973202|910526|792115|945035|1062416	1700|2186|1934|1736|1666|1648	2811879.678	917843.6667	1811.666667
A6800002093	1|2|3|4|5|6	2100527.53|2900261.28|2545666.77|2225026.66|2908409.68|3482544.05	809608|988461|892917|786958|921146|1038609	1704|2190|2045|1836|1760|1741	2693739.328	906283.1667	1879.333333
A6800002099	1|2|3|4|5|6	1957990.77|2747765.79|2275443.84|2127963.91|2808727.69|3501355.66	695993|890086|761155|708223|831469|978029	1348|1730|1531|1371|1323|1306	2569874.61	810825.8333	1434.833333
A6800002098	1|2|3|4|5|6	943774.08|1502254.71|1642241.91|1163057.14|1305727.36|2214953.61	534564|584512|621499|492450|536744|685900	1416|1815|1611|1440|1386|1371	1462001.468	575944.8333	1506.5
A68000020A1	1|2|3|4|5|6	1254009.9|1771288.7|1551800.21|1284090.66|1660154.49|1865356.1	517473|631146|571670|482365|565311|604339	1303|1649|1472|1322|1260|1249	1564450.01	562050.6667	1375.833333
A68000020C5	1|2|3|4|5|6	825857.8|1286524.69|1493560.12|1237477.5|1287379.32|1825118.22	485254|555214|569205|489417|508425|597113	2265|2913|2577|1232|1192|2193	1325986.275	534104.6667	2062
A6800004012	1|2|3|4|5|6	23327.68|23814.32|31345.26|33628.82|35833.54|40235.34	7296|7191|8973|9535|9361|10085	2|36|32|22|17|2	31364.16	8740.166667	18.5
A68000020C3	1|2|3|4|5|6	1225395.07|1838886.16|1932764.39|1591106.96|1623199.2|2569830.72	678107|735820|739595|637626|654013|805532	2823|1914|3213|1536|2763|1465	1796863.75	708448.8333	2285.666667
A68000020C4	1|2|3|4|5|6	711953.32|915761.95|1062490.25|847219.03|901278.51|1241818.0	357569|380865|394255|327921|342781|390525	766|1704|1507|1353|1297|1283	946753.51	365652.6667	1318.333333
A6800004006	1|2|3|4|5|6	1016400.45|1165683.11|1318781.81|1328857.31|1643184.96|2080552.32	434905|431180|496722|509911|570656|678929	1173|2338|2549|1441|2751|3019	1425576.66	520383.8333	2211.833333
A6800004018	1|2|3|4|5|6	751420.46|835269.28|931446.19|944516.6|1163287.67|1513795.75	341188|328459|370729|382269|431368|516713	1982|1100|2302|1290|1181|1290	1023289.325	395121	1524.166667
A6800004015	1|2|3|4|5|6	1225920.52|1417797.0|1564610.95|1631848.14|1954255.83|2567956.98	502000|505711|572327|601992|650318|799568	2184|2316|1321|1433|2487|2756	1727064.903	605319.3333	2082.833333
A6800002048	1|2|3|4|5|6	1073167.51|1455225.67|1583739.54|1181879.39|1361252.34|2263102.17	449196|474015|502240|407746|454957|599956	1063|2428|2170|1929|1856|998	1486394.437	481351.6667	1740.666667
A6800002058	1|2|3|4|5|6	1492858.9|2067888.78|2211936.34|1621739.83|1906711.71|2785477.35	526323|568626|601142|468324|539434|696797	2527|3165|1498|2536|2426|1276	2014435.485	566774.3333	2238
A6800004007	1|2|3|4|5|6	2171634.61|2273449.32|2867492.62|3004826.87|3238743.49|4295841.23	786005|752734|884505|936726|957398|1141236	1368|2737|1595|3257|1586|3257	2975331.357	909767.3333	2300
A6800002094	1|2|3|4|5|6	1383891.51|1917511.87|1706653.62|1526445.88|1973251.91|2323945.24	522279|639043|584721|521080|612196|680366	2457|1692|1505|2509|2405|2379	1805283.338	593280.8333	2157.833333
A68000020A2	1|2|3|4|5|6	778187.72|1075211.16|1042999.48|877594.47|1231077.48|1494171.13	370632|430115|421639|362801|444870|493117	992|1266|1117|1923|1843|1823	1083206.907	420529	1494
A6800004008	1|2|3|4|5|6	815038.26|947502.43|1113099.98|1155509.39|1478325.57|1980809.74	380723|368981|444121|470041|529400|652168	1138|1211|1318|1436|1318|1438	1248380.895	474239	1309.833333
A68000020A4	1|2|3|4|5|6	1949970.12|2614414.25|2414710.21|2142735.76|2859018.63|3323001.11	724534|877017|820719|730839|860542|944993	1608|2067|1829|1642|1574|1557	2550641.68	826440.6667	1712.833333
A6800004017	1|2|3|4|5|6	2264613.79|2301348.11|3165038.21|3534966.11|3640102.69|4544568.62	907904|850700|1046011|1183539|1186574|1356156	1836|1944|2111|2281|3697|2167	3241772.922	1088480.667	2339.333333
A6800004040	1|2|3|4|5|6	1565814.1|1777909.25|2539954.7|2351859.29|2398530.01|3936447.46	704345|600305|812293|788160|817717|1100376	1895|2021|2194|2381|4134|2378	2428419.135	803866	2500.5
A6800002051	1|2|3|4|5|6	1670134.51|2321774.97|2502233.47|1858717.28|2131684.18|3373098.08	689881|726826|768040|614013|681693|899201	1433|3419|3017|1453|1412|2573	2309607.082	729942.3333	2217.833333
A6800002060	1|2|3|4|5|6	2656268.87|3479668.4|3114379.36|2917628.6|3868648.89|4276504.72	876944|1099441|992469|929931|1106548|1191996	1639|2097|1861|1664|1606|1580	3385516.473	1032888.167	1741.166667
A6800002054	1|2|3|4|5|6	2206115.54|3368541.93|2905081.38|3239197.27|3845668.76|4740584.67	946174|1309647|1020619|1078963|1165380|1382695	2109|2700|2399|2141|2057|2037	3384198.258	1150579.667	2240.5
A6800002092	1|2|3|4|5|6	932968.64|1597746.37|1641764.64|1222577.52|1268476.27|2393138.34	549399|623494|630844|510587|524581|730002	2634|1780|2998|1433|1382|1379	1509445.297	594817.8333	1934.333333
A6800004005	1|2|3|4|5|6	1526294.68|1688938.11|1811156.2|1927113.57|2390468.2|2977738.42	576124|583995|641231|685900|765902|914169	2187|2319|2539|1467|2517|1462	2053618.197	694553.5	2081.833333
A6800002095	1|2|3|4|5|6	1740033.83|2457535.19|2175803.37|1877302.88|2415351.15|2825571.09	652799|800621|726337|634555|751434|839688	1493|1904|1693|1532|1463|2738	2248599.585	734239	1803.833333
A6800004038	1|2|3|4|5|6	1535759.54|1781886.02|2424236.9|2840531.32|2889341.33|4042415.84	677416|648954|777659|901486|911598|1140607	1616|1706|1872|2020|1858|2026	2585695.158	842953.3333	1849.666667
A6800004041	1|2|3|4|5|6	1538688.69|1791893.77|2441455.85|2111893.61|2436557.55|3548153.17	665325|603243|791851|747402|839358|1015123	1389|1464|1591|3259|1601|3261	2311440.44	777050.3333	2094.166667
A6800004039	1|2|3|4|5|6	850439.46|1035008.44|1390056.36|1130884.89|1220756.3|2006912.69	431032|375695|491548|443153|460754|630350	1985|1079|1189|2502|2285|2752	1272343.023	472088.6667	1965.333333
A6800004042	1|2|3|4|5|6	1540623.72|1709135.65|2282564.44|2683985.91|2799151.13|4111188.59	649102|611132|746188|859294|883060|1112607	1501|1591|1741|1891|1726|1891	2521108.24	810230.5	1723.5
A6800004045	1|2|3|4|5|6	2013412.78|2651275.74|3033671.7|4237558.42|3964545.02|5829674.45	735611|873553|925536|1244051|1086392|1563934	1155|1204|1325|1420|1307|1425	3621689.685	1071512.833	1306
A6800002052	1|2|3|4|5|6	1337378.9|1792720.04|1998039.89|1347810.8|1733381.88|2138181.45	457503|488253|539131|382973|486924|545761	1040|2431|2167|1057|1026|1831	1724585.493	483424.1667	1592
A6800002057	1|2|3|4|5|6	4091209.67|5365420.47|5614936.09|5570255.18|7697539.29|8938449.44	1380404|1757823|1667931|1660921|2028180|2303988	2361|2998|2662|2401|2307|2270	6212968.357	1799874.5	2499.833333
A6800002097	1|2|3|4|5|6	2073060.18|2915293.84|2505116.16|2287065.52|3100125.9|3789938.52	761835|960910|851277|776065|933544|1083743	1709|2195|1943|1744|1672|1654	2778433.353	894562.3333	1819.5
A6800002077	1|2|3|4|5|6	3827306.0|4251316.57|5251318.68|3892438.48|5193225.73|6869234.59	1311168|1289710|1534952|1202291|1518041|1611120	2138|2669|2423|2163|2105|2012	4880806.675	1411213.667	2251.666667
A6800003027	1|2|3|4|5|6	1299705.63|1112736.52|1479097.62|1476074.07|1483390.2|2103632.95	593751|426439|529459|522326|522692|656763	2919|2247|1397|1320|1254|1400	1492439.498	541905	1756.166667
A6800004051	1|2|3|4|5|6	1047876.31|1293610.12|1735202.38|2190309.5|2162279.34|2729210.48	587577|642827|668808|804820|773555|941045	3389|1867|2038|2206|2027|4280	1859748.022	736438.6667	2634.5
A6800003015	1|2|3|4|5|6	1543030.25|1394946.69|1815375.69|1532947.37|1693149.51|2872578.02	717177|495940|645550|574588|596269|834243	2909|1203|2621|1327|1267|1405	1808671.255	643961.1667	1788.666667
A6800003020	1|2|3|4|5|6	1637109.24|1158973.45|1552672.75|1235138.87|1520235.96|2221780.65	607917|389425|518954|433835|496407|624389	1169|928|1969|1006|1771|1969	1554318.487	511821.1667	1468.666667
A6800003025	1|2|3|4|5|6	1213464.54|940435.38|1393137.73|1406663.77|1680920.25|1973869.93	554471|405665|500502|487792|540881|620285	1195|945|1089|1861|1771|1969	1434748.6	518266	1471.666667
A6800003017	1|2|3|4|5|6	1731344.16|1434901.9|1904700.44|1505991.55|1836874.39|2642842.6	714405|490675|648485|544076|605839|774001	2912|2237|2624|1341|2360|1402	1842775.84	629580.1667	2146
A6800004058	1|2|3|4|5|6	964363.88|1028138.47|1199693.89|1349207.04|1510959.41|1771302.36	454675|458905|495954|548081|565638|650499	2976|3156|1778|3756|1753|1930	1303944.175	528958.6667	2558.166667
A6800004055	1|2|3|4|5|6	846805.15|1120897.25|1510161.89|1450943.24|1280720.29|2012894.67	506781|488946|594960|604498|556117|707461	1216|1295|2760|1542|1400|1541	1370403.748	576460.5	1625.666667
A6800003030	1|2|3|4|5|6	1609416.55|1300330.87|1468508.13|1403544.06|1761738.64|2331900.48	604330|444514|515459|490356|564075|708632	2919|1235|1431|1355|1289|2632	1645906.455	554561	1810.166667
A6800003024	1|2|3|4|5|6	1251623.91|963175.16|1227263.35|1207098.77|1589319.97|1877607.25	590155|429075|491213|469682|567429|653028	1780|1399|1613|2891|1459|3059	1352681.402	533430.3333	2033.5
A6800003021	1|2|3|4|5|6	30777.4|22825.47|29992.74|27546.52|39197.85|45994.59	11306|7830|10615|9852|12199|13920	10|10|30|24|27|41	32722.42833	10953.66667	23.66666667
A6800003028							
A6800004024	1|2|3|4|5|6	1500352.14|1624496.29|2193629.57|2553974.41|2733668.87|3666454.5	691036|678216|790028|903536|917077|1126486	1602|1698|1858|2018|1841|2017	2378762.63	851063.1667	1839
A6800004022	1|2|3|4|5|6	1752003.37|1683121.07|2611733.93|2080905.31|2819213.11|3787198.44	676771|548228|812615|703217|891056|1014192	1412|1479|1649|1780|1639|1759	2455695.872	774346.5	1619.666667
A6800003026	1|2|3|4|5|6	2415333.47|1877047.28|2670866.16|2774571.38|3347488.59|4101089.78	968838|722983|875729|879252|966667|1162194	2314|1782|2086|1972|1877|2086	2864399.443	929277.1667	2019.5
A6800004025	1|2|3|4|5|6	587185.32|828881.02|1049932.78|929831.39|1103913.81|1878880.63	353290|340977|424261|405106|437374|611954	951|988|1089|2254|1078|1177	1063104.158	428827	1256.166667
A6800003033	1|2|3|4|5|6	2493203.26|1890903.32|2427540.94|2082595.58|2491632.77|3301654.3	856220|585914|756683|662612|729445|880050	2677|2227|1318|2283|1200|2416	2447921.695	745154	2020.166667
A6800003029	1|2|3|4|5|6	1672822.64|1339829.5|1884809.83|1961410.6|2205620.52|2754609.71	740733|547094|633000|646843|693666|847580	1692|2431|1527|1449|1392|2848	1969850.467	684819.3333	1889.833333
