Code3,all_code3,Year,Month,PowerSum,PowerSum_AVG
A1001801018,A1001801018|A1001801018|A1001801018|A1001801018|A1001801018|A1001801018,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,45555|41793|45290|45629|46998|50387,45942.0
A1001801016,A1001801016|A1001801016|A1001801016|A1001801016|A1001801016|A1001801016,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,47502|40825|47637|45139|50062|50291,46909.333333333336
A1001801039,A1001801039|A1001801039|A1001801039|A1001801039|A1001801039|A1001801039,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20477|17917|19910|19749|20724|20785,19927.0
A1001801035,A1001801035|A1001801035|A1001801035|A1001801035|A1001801035|A1001801035,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,28626|25305|29096|28570|30069|29104,28461.666666666668
A1001801029,A1001801029|A1001801029|A1001801029|A1001801029|A1001801029|A1001801029,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,50786|45455|51309|50418|54685|52719,50895.333333333336
A1001801027,A1001801027|A1001801027|A1001801027|A1001801027|A1001801027|A1001801027,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,28830|26394|28598|27479|29204|29285,28298.333333333332
A1001801041,A1001801041|A1001801041|A1001801041|A1001801041|A1001801041|A1001801041,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,31992|29571|30891|30732|30730|31203,30853.166666666668
A1001801037,A1001801037|A1001801037|A1001801037|A1001801037|A1001801037|A1001801037,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,27352|25475|27745|27724|27968|27769,27338.833333333332
A1001801042,A1001801042|A1001801042|A1001801042|A1001801042|A1001801042|A1001801042,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,28390|24774|28403|27029|28524|27201,27386.833333333332
A1001801044,A1001801044|A1001801044|A1001801044|A1001801044|A1001801044|A1001801044,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,33813|29763|35785|33460|33968|32451,33206.666666666664
A1001801006,A1001801006|A1001801006|A1001801006|A1001801006|A1001801006|A1001801006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25885|24035|27382|27149|26274|26074,26133.166666666668
,,,,,0.0
A1001604025,A1001604025|A1001604025|A1001604025|A1001604025|A1001604025|A1001604025,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18542|16195|18556|17536|19035|17898,17960.333333333332
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
A1001604018,A1001604018|A1001604018|A1001604018|A1001604018|A1001604018|A1001604018,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,1|1|5|5|27|31,11.666666666666666
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
A10016030F3,A10016030F3|A10016030F3|A10016030F3|A10016030F3|A10016030F3|A10016030F3,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,936|775|930|1323|1411|1343,1119.6666666666667
A1001604028,A1001604028|A1001604028|A1001604028|A1001604028|A1001604028|A1001604028,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19258|16705|19274|18162|19887|18852,18689.666666666668
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
A1001604030,A1001604030|A1001604030|A1001604030|A1001604030|A1001604030|A1001604030,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18615|16161|17755|16024|17705|16939,17199.833333333332
,,,,,0.0
A1001605006,A1001605006|A1001605006|A1001605006|A1001605006|A1001605006|A1001605006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,6655|5710|8104|7845|8754|8292,7560.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
A1001605009,A1001605009|A1001605009|A1001605009|A1001605009|A1001605009|A1001605009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,3132|2709|3292|3104|3259|3076,3095.3333333333335
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
A1001605014,A1001605014|A1001605014|A1001605014|A1001605014|A1001605014|A1001605014,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,33|28|48|47|38|36,38.333333333333336
A1001605017,A1001605017|A1001605017|A1001605017|A1001605017|A1001605017|A1001605017,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,145|125|162|154|202|193,163.5
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
,,,,,0.0
A1001606001,A1001606001|A1001606001|A1001606001|A1001606001|A1001606001|A1001606001,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,15421|13306|16644|15787|17520|16667,15890.833333333334
A6300001017,A6300001017|A6300001017|A6300001017|A6300001017|A6300001017|A6300001017,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26848|23612|27226|26903|27480|26762,26471.833333333332
A6300001018,A6300001018|A6300001018|A6300001018|A6300001018|A6300001018|A6300001018,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18386|16604|18549|18235|18924|18309,18167.833333333332
A6300001019,A6300001019|A6300001019|A6300001019|A6300001019|A6300001019|A6300001019,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25444|23127|24264|23102|25500|25134,24428.5
A6300001020,A6300001020|A6300001020|A6300001020|A6300001020|A6300001020|A6300001020,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21646|19750|19861|18676|19969|19526,19904.666666666668
A6300001021,A6300001021|A6300001021|A6300001021|A6300001021|A6300001021|A6300001021,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22951|20618|23114|22769|23455|22665,22595.333333333332
A6300001022,A6300001022|A6300001022|A6300001022|A6300001022|A6300001022|A6300001022,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,16376|14720|16218|15609|16678|16312,15985.5
A6300001023,A6300001023|A6300001023|A6300001023|A6300001023|A6300001023|A6300001023,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20365|18515|18935|17911|19399|19015,19023.333333333332
A6300001024,A6300001024|A6300001024|A6300001024|A6300001024|A6300001024|A6300001024,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19228|17033|18966|18346|19988|20097,18943.0
A6300001025,A6300001025|A6300001025|A6300001025|A6300001025|A6300001025|A6300001025,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,42378|36313|41562|39904|44414|44299,41478.333333333336
A6300001026,A6300001026|A6300001026|A6300001026|A6300001026|A6300001026|A6300001026,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21568|19462|22093|21497|21689|20803,21185.333333333332
A6300001027,A6300001027|A6300001027|A6300001027|A6300001027|A6300001027|A6300001027,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21209|19297|19434|18354|19555|19062,19485.166666666668
A6300001028,A6300001028|A6300001028|A6300001028|A6300001028|A6300001028|A6300001028,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19672|17645|18918|17740|18828|18616,18569.833333333332
A6300001029,A6300001029|A6300001029|A6300001029|A6300001029|A6300001029|A6300001029,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,31910|28104|32022|32181|32952|31589,31459.666666666668
A6300001030,A6300001030|A6300001030|A6300001030|A6300001030|A6300001030|A6300001030,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,33004|28972|33210|31913|33731|32168,32166.333333333332
A6300001031,A6300001031|A6300001031|A6300001031|A6300001031|A6300001031|A6300001031,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17740|16227|17221|16209|16474|15786,16609.5
A6300001032,A6300001032|A6300001032|A6300001032|A6300001032|A6300001032|A6300001032,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18780|16969|18096|16962|18345|18405,17926.166666666668
A6300001033,A6300001033|A6300001033|A6300001033|A6300001033|A6300001033|A6300001033,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,16925|15331|16669|16028|16748|16270,16328.5
A6300001034,A6300001034|A6300001034|A6300001034|A6300001034|A6300001034|A6300001034,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23315|21096|23023|22155|22681|21874,22357.333333333332
A6300001035,A6300001035|A6300001035|A6300001035|A6300001035|A6300001035|A6300001035,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,96796|83709|92949|94785|97785|100315,94389.83333333333
A6300001036,A6300001036|A6300001036|A6300001036|A6300001036|A6300001036|A6300001036,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23964|21720|22467|21348|22208|21517,22204.0
A6300001037,A6300001037|A6300001037|A6300001037|A6300001037|A6300001037|A6300001037,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19822|17939|19390|18606|19565|19047,19061.5
A6300001038,A6300001038|A6300001038|A6300001038|A6300001038|A6300001038|A6300001038,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25522|23051|23467|22048|24716|24452,23876.0
A6300001039,A6300001039|A6300001039|A6300001039|A6300001039|A6300001039|A6300001039,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,67106|57482|64260|65065|68525|67924,65060.333333333336
A6300001040,A6300001040|A6300001040|A6300001040|A6300001040|A6300001040|A6300001040,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,35272|29982|34028|33252|37463|38435,34738.666666666664
A6300001041,A6300001041|A6300001041|A6300001041|A6300001041|A6300001041|A6300001041,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23036|20707|22519|21468|23433|23673,22472.666666666668
A6300001042,A6300001042|A6300001042|A6300001042|A6300001042|A6300001042|A6300001042,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20302|17899|20147|19761|21880|22337,20387.666666666668
A6300001043,A6300001043|A6300001043|A6300001043|A6300001043|A6300001043|A6300001043,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23085|20722|22401|21500|23316|23127,22358.5
A6300001044,A6300001044|A6300001044|A6300001044|A6300001044|A6300001044|A6300001044,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,31483|27190|26289|25484|26770|26203,27236.5
A6300001045,A6300001045|A6300001045|A6300001045|A6300001045|A6300001045|A6300001045,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,27242|24777|25040|23677|25360|24752,25141.333333333332
A6300001046,A6300001046|A6300001046|A6300001046|A6300001046|A6300001046|A6300001046,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,36979|33040|39206|39099|40606|39327,38042.833333333336
A6300001047,A6300001047|A6300001047|A6300001047|A6300001047|A6300001047|A6300001047,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25970|23357|25752|24920|25996|25225,25203.333333333332
A6300001048,A6300001048|A6300001048|A6300001048|A6300001048|A6300001048|A6300001048,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25460|22999|25600|24821|25945|25207,25005.333333333332
A6300001049,A6300001049|A6300001049|A6300001049|A6300001049|A6300001049|A6300001049,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,31123|27847|32507|32351|33536|32497,31643.5
A6300001050,A6300001050|A6300001050|A6300001050|A6300001050|A6300001050|A6300001050,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26624|24093|26280|25282|27184|26558,26003.5
A6300001051,A6300001051|A6300001051|A6300001051|A6300001051|A6300001051|A6300001051,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25410|22281|26203|26202|27376|26630,25683.666666666668
A6300001052,A6300001052|A6300001052|A6300001052|A6300001052|A6300001052|A6300001052,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,34936|31592|32487|30791|33557|32786,32691.5
A6300001053,A6300001053|A6300001053|A6300001053|A6300001053|A6300001053|A6300001053,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,31876|29022|32629|32568|35219|34800,32685.666666666668
A6300001054,A6300001054|A6300001054|A6300001054|A6300001054|A6300001054|A6300001054,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,42509|37194|42915|43012|45292|43977,42483.166666666664
A6300001055,A6300001055|A6300001055|A6300001055|A6300001055|A6300001055|A6300001055,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23400|21280|21938|20853|22162|21590,21870.5
A6300001058,A6300001058|A6300001058|A6300001058|A6300001058|A6300001058|A6300001058,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,39366|33434|38057|38954|39985|39474,38211.666666666664
A6300001057,A6300001057|A6300001057|A6300001057|A6300001057|A6300001057|A6300001057,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,28964|24485|28585|29125|30809|29362,28555.0
A6300001058,A6300001058|A6300001058|A6300001058|A6300001058|A6300001058|A6300001058,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,39366|33434|38057|38954|39985|39474,38211.666666666664
A6300001059,A6300001059|A6300001059|A6300001059|A6300001059|A6300001059|A6300001059,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,27605|25028|26011|24799|27223|26734,26233.333333333332
A6300001060,A6300001060|A6300001060|A6300001060|A6300001060|A6300001060|A6300001060,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,39293|33273|38110|39790|42272|41750,39081.333333333336
A6300001061,A6300001061|A6300001061|A6300001061|A6300001061|A6300001061|A6300001061,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,30224|27255|37259|31808|32791|31175,31752.0
A6300001062,A6300001062|A6300001062|A6300001062|A6300001062|A6300001062|A6300001062,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21523|19240|22199|21963|22512|21746,21530.5
A6300001063,A6300001063|A6300001063|A6300001063|A6300001063|A6300001063|A6300001063,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,36819|32425|35979|35290|37628|37509,35941.666666666664
A6300001064,A6300001064|A6300001064|A6300001064|A6300001064|A6300001064|A6300001064,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20067|18134|19923|19229|20397|19916,19611.0
A6300001065,A6300001065|A6300001065|A6300001065|A6300001065|A6300001065|A6300001065,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18071|16123|17768|17220|18011|17524,17452.833333333332
A6300001066,A6300001066|A6300001066|A6300001066|A6300001066|A6300001066|A6300001066,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17618|15865|17194|16575|18368|18402,17337.0
A6300001067,A6300001067|A6300001067|A6300001067|A6300001067|A6300001067|A6300001067,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,26799|23782|26719|26065|27530|27127,26337.0
A6300001068,A6300001068|A6300001068|A6300001068|A6300001068|A6300001068|A6300001068,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,29849|26617|30396|30209|32316|31852,30206.5
A6300001069,A6300001069|A6300001069|A6300001069|A6300001069|A6300001069|A6300001069,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,34418|29735|33931|32625|36078|36114,33816.833333333336
A6300001070,A6300001070|A6300001070|A6300001070|A6300001070|A6300001070|A6300001070,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,16144|14505|16157|15668|16040|15469,15663.833333333334
A6300001071,A6300001071|A6300001071|A6300001071|A6300001071|A6300001071|A6300001071,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18140|16367|18723|18322|19356|18874,18297.0
A6300001072,A6300001072|A6300001072|A6300001072|A6300001072|A6300001072|A6300001072,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,30466|27841|32042|30264|31503|32811,30821.166666666668
A6300001073,A6300001073|A6300001073|A6300001073|A6300001073|A6300001073|A6300001073,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20784|18677|20734|20084|20785|20125,20198.166666666668
A6300001074,A6300001074|A6300001074|A6300001074|A6300001074|A6300001074|A6300001074,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18135|16410|18070|17530|18452|17884,17746.833333333332
A6300001075,A6300001075|A6300001075|A6300001075|A6300001075|A6300001075|A6300001075,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17630|16010|17454|16800|17430|16891,17035.833333333332
A6300002004,A6300002004|A6300002004|A6300002004|A6300002004|A6300002004|A6300002004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19083|17050|18404|17615|17886|17785,17970.5
A6300002002,A6300002002|A6300002002|A6300002002|A6300002002|A6300002002|A6300002002,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21489|19459|21281|20249|20673|21217,20728.0
A6300002003,A6300002003|A6300002003|A6300002003|A6300002003|A6300002003|A6300002003,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22749|20908|23868|23151|24005|24449,23188.333333333332
A6300002004,A6300002004|A6300002004|A6300002004|A6300002004|A6300002004|A6300002004,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19083|17050|18404|17615|17886|17785,17970.5
A6300002005,A6300002005|A6300002005|A6300002005|A6300002005|A6300002005|A6300002005,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19934|18132|20173|19244|19413|19570,19411.0
A6300002006,A6300002006|A6300002006|A6300002006|A6300002006|A6300002006|A6300002006,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23035|20699|22500|22058|23201|22738,22371.833333333332
A6300002007,A6300002007|A6300002007|A6300002007|A6300002007|A6300002007|A6300002007,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,23839|21192|23822|23520|24793|25124,23715.0
A6300002008,A6300002008|A6300002008|A6300002008|A6300002008|A6300002008|A6300002008,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21640|19328|20536|20012|21216|20731,20577.166666666668
A6300002009,A6300002009|A6300002009|A6300002009|A6300002009|A6300002009|A6300002009,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,61740|55560|62057|59675|62573|62416,60670.166666666664
A6300002010,A6300002010|A6300002010|A6300002010|A6300002010|A6300002010|A6300002010,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18045|16526|18751|17963|18278|18806,18061.5
A6300002011,A6300002011|A6300002011|A6300002011|A6300002011|A6300002011|A6300002011,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,34055|30789|34111|33480|34722|33141,33383.0
A6300002012,A6300002012|A6300002012|A6300002012|A6300002012|A6300002012|A6300002012,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20200|17980|18970|18611|20100|19545,19234.333333333332
A6300002013,A6300002013|A6300002013|A6300002013|A6300002013|A6300002013|A6300002013,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21990|19738|21353|20695|21512|20880,21028.0
A6300002014,A6300002014|A6300002014|A6300002014|A6300002014|A6300002014|A6300002014,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20571|18357|20479|19786|20822|21257,20212.0
A6300002015,A6300002015|A6300002015|A6300002015|A6300002015|A6300002015|A6300002015,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20220|18105|19327|18743|19360|19022,19129.5
A6300002016,A6300002016|A6300002016|A6300002016|A6300002016|A6300002016|A6300002016,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24285|21650|22966|22498|24151|23544,23182.333333333332
A6300002017,A6300002017|A6300002017|A6300002017|A6300002017|A6300002017|A6300002017,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,24969|22460|24402|23631|24471|24216,24024.833333333332
A6300002018,A6300002018|A6300002018|A6300002018|A6300002018|A6300002018|A6300002018,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,21087|19437|22341|21254|21335|21795,21208.166666666668
A6300002019,A6300002019|A6300002019|A6300002019|A6300002019|A6300002019|A6300002019,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,41701|36403|42457|41193|45811|44577,42023.666666666664
A6300002020,A6300002020|A6300002020|A6300002020|A6300002020|A6300002020|A6300002020,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,32207|26834|27392|26166|28372|28011,28163.666666666668
A6300002021,A6300002021|A6300002021|A6300002021|A6300002021|A6300002021|A6300002021,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,18182|16672|18986|18046|18091|18375,18058.666666666668
A6300002022,A6300002022|A6300002022|A6300002022|A6300002022|A6300002022|A6300002022,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,22750|20364|21984|21675|23518|23245,22256.0
A6300002023,A6300002023|A6300002023|A6300002023|A6300002023|A6300002023|A6300002023,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,28295|25370|27289|26492|27749|27821,27169.333333333332
A6300002024,A6300002024|A6300002024|A6300002024|A6300002024|A6300002024|A6300002024,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,25394|21853|24164|23897|25507|24877,24282.0
A6300002025,A6300002025|A6300002025|A6300002025|A6300002025|A6300002025|A6300002025,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,20437|18594|21181|20325|20622|20486,20274.166666666668
A6300002026,A6300002026|A6300002026|A6300002026|A6300002026|A6300002026|A6300002026,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,17888|16518|19033|18014|17962|18372,17964.5
A6300002027,A6300002027|A6300002027|A6300002027|A6300002027|A6300002027|A6300002027,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,19019|16860|17590|17223|18508|18147,17891.166666666668
A6300002028,A6300002028|A6300002028|A6300002028|A6300002028|A6300002028|A6300002028,2019|2019|2019|2019|2019|2019,1|2|3|4|5|6,27958|25661|29351|28593|30036|30159,28626.333333333332
